83.8 25.4  60308
83.8 25.4  1
123
5.569265000000000000e+05 7.134015000000000000e+06 4.689655151000000046e+02 -1.860000000000000142e+01 5.929999999999999716e+00
5.568573750000000000e+05 7.134012000000000000e+06 4.723402404999999931e+02 -2.169999999999999929e+01 6.084999999999999964e+00
5.568058129999999655e+05 7.134009500000000000e+06 4.732115479000000278e+02 -2.169999999999999929e+01 6.084999999999999964e+00
5.567543750000000000e+05 7.134007500000000000e+06 4.728241272000000208e+02 -2.080000000000000071e+01 6.040000000000000036e+00
5.579656879999999655e+05 7.133816500000000000e+06 4.740531920999999898e+02 -3.200000000000000178e+00 5.160000000000000142e+00
5.578983129999999655e+05 7.133814500000000000e+06 4.728134459999999990e+02 -4.099999999999999645e+00 5.205000000000000071e+00
5.578308129999999655e+05 7.133814000000000000e+06 4.723793944999999894e+02 -8.699999999999999289e+00 5.434999999999999609e+00
5.577798750000000000e+05 7.133813000000000000e+06 4.721419983000000116e+02 -1.269999999999999929e+01 5.634999999999999787e+00
5.577033129999999655e+05 7.133812500000000000e+06 4.726217651000000046e+02 -1.650000000000000000e+01 5.825000000000000178e+00
5.576431879999999655e+05 7.133812000000000000e+06 4.721657104000000231e+02 -1.430000000000000071e+01 5.714999999999999858e+00
5.575913750000000000e+05 7.133812000000000000e+06 4.724811096000000248e+02 -4.200000000000000178e+00 5.209999999999999964e+00
5.575306250000000000e+05 7.133812500000000000e+06 4.732846984999999904e+02 1.919999999999999929e+01 5.959999999999999964e+00
5.574783750000000000e+05 7.133812000000000000e+06 4.695707092000000102e+02 4.229999999999999716e+01 7.115000000000000213e+00
5.574175000000000000e+05 7.133812500000000000e+06 4.651741943000000106e+02 7.429999999999999716e+01 8.714999999999999858e+00
5.573563129999999655e+05 7.133812000000000000e+06 4.626608886999999868e+02 1.024000000000000057e+02 1.011999999999999922e+01
5.573035000000000000e+05 7.133812500000000000e+06 4.610194702000000007e+02 1.059000000000000057e+02 1.029499999999999993e+01
5.572508129999999655e+05 7.133812500000000000e+06 4.598157653999999752e+02 7.559999999999999432e+01 8.779999999999999361e+00
5.571983129999999655e+05 7.133813500000000000e+06 4.594464416999999798e+02 3.660000000000000142e+01 6.830000000000000071e+00
5.571463750000000000e+05 7.133813500000000000e+06 4.602953491000000099e+02 1.109999999999999964e+01 5.554999999999999716e+00
5.570956879999999655e+05 7.133813500000000000e+06 4.591211243000000195e+02 -1.100000000000000089e+00 5.054999999999999716e+00
5.570453750000000000e+05 7.133813000000000000e+06 4.582433166999999798e+02 -7.000000000000000000e+00 5.349999999999999645e+00
5.569953129999999655e+05 7.133812500000000000e+06 4.591010436999999911e+02 -1.040000000000000036e+01 5.519999999999999574e+00
5.569288750000000000e+05 7.133812000000000000e+06 4.609853209999999990e+02 -1.430000000000000071e+01 5.714999999999999858e+00
5.568466250000000000e+05 7.133810000000000000e+06 4.655796814000000268e+02 -1.669999999999999929e+01 5.834999999999999964e+00
5.567893750000000000e+05 7.133809000000000000e+06 4.677268981999999937e+02 -1.739999999999999858e+01 5.870000000000000107e+00
5.579598750000000000e+05 7.133596000000000000e+06 4.670661316000000056e+02 -5.999999999999999778e-01 5.030000000000000249e+00
5.578868129999999655e+05 7.133595000000000000e+06 4.660676574999999957e+02 -2.399999999999999911e+00 5.120000000000000107e+00
5.578296250000000000e+05 7.133594500000000000e+06 4.653871765000000096e+02 -5.000000000000000000e+00 5.250000000000000000e+00
5.577638129999999655e+05 7.133595000000000000e+06 4.636830444000000284e+02 -7.599999999999999645e+00 5.379999999999999893e+00
5.576971879999999655e+05 7.133594500000000000e+06 4.620211181999999894e+02 -8.000000000000000000e+00 5.400000000000000355e+00
5.576383129999999655e+05 7.133594500000000000e+06 4.599868774000000258e+02 6.299999999999999822e+00 5.315000000000000391e+00
5.575871250000000000e+05 7.133594500000000000e+06 4.583079223999999954e+02 4.089999999999999858e+01 7.044999999999999929e+00
5.575355000000000000e+05 7.133594500000000000e+06 4.599373168999999848e+02 7.979999999999999716e+01 8.990000000000000213e+00
5.574833750000000000e+05 7.133595500000000000e+06 4.582080078000000185e+02 8.770000000000000284e+01 9.384999999999999787e+00
5.574223750000000000e+05 7.133597000000000000e+06 4.567227477999999792e+02 8.440000000000000568e+01 9.220000000000000639e+00
5.573698129999999655e+05 7.133598500000000000e+06 4.554114379999999755e+02 8.240000000000000568e+01 9.119999999999999218e+00
5.572903750000000000e+05 7.133602000000000000e+06 4.552346802000000139e+02 8.109999999999999432e+01 9.054999999999999716e+00
5.572283750000000000e+05 7.133606000000000000e+06 4.564498290999999881e+02 6.979999999999999716e+01 8.490000000000000213e+00
5.571753750000000000e+05 7.133609000000000000e+06 4.585342406999999980e+02 4.310000000000000142e+01 7.155000000000000249e+00
5.571225000000000000e+05 7.133612000000000000e+06 4.611535033999999769e+02 1.760000000000000142e+01 5.879999999999999893e+00
5.570606879999999655e+05 7.133615000000000000e+06 4.658390807999999765e+02 2.799999999999999822e+00 5.139999999999999680e+00
5.569901879999999655e+05 7.133618500000000000e+06 4.653735962000000086e+02 -5.000000000000000000e+00 5.250000000000000000e+00
5.569286879999999655e+05 7.133621000000000000e+06 4.673797301999999831e+02 -9.000000000000000000e+00 5.450000000000000178e+00
5.568583750000000000e+05 7.133622500000000000e+06 4.710006104000000278e+02 -1.219999999999999929e+01 5.610000000000000320e+00
5.567973129999999655e+05 7.133624500000000000e+06 4.728702698000000169e+02 -1.400000000000000000e+01 5.700000000000000178e+00
5.579493750000000000e+05 7.133404000000000000e+06 4.702997742000000017e+02 -1.300000000000000044e+00 5.065000000000000391e+00
5.578955000000000000e+05 7.133403500000000000e+06 4.677225037000000043e+02 -2.000000000000000111e-01 5.009999999999999787e+00
5.578416250000000000e+05 7.133401500000000000e+06 4.653916930999999977e+02 -1.000000000000000056e-01 5.004999999999999893e+00
5.577788129999999655e+05 7.133401000000000000e+06 4.641203613000000132e+02 -1.699999999999999956e+00 5.084999999999999964e+00
5.577248750000000000e+05 7.133399500000000000e+06 4.639480896000000030e+02 -4.000000000000000000e+00 5.200000000000000178e+00
5.576533129999999655e+05 7.133398500000000000e+06 4.637218627999999967e+02 -4.700000000000000178e+00 5.235000000000000320e+00
5.575905000000000000e+05 7.133396000000000000e+06 4.643732605000000149e+02 -1.899999999999999911e+00 5.094999999999999751e+00
5.575281250000000000e+05 7.133395000000000000e+06 4.632385558999999944e+02 1.600000000000000089e+00 5.080000000000000071e+00
5.574746879999999655e+05 7.133394500000000000e+06 4.626676636000000258e+02 3.100000000000000089e+00 5.155000000000000249e+00
5.574213750000000000e+05 7.133394000000000000e+06 4.606142578000000185e+02 6.099999999999999645e+00 5.304999999999999716e+00
5.573681879999999655e+05 7.133394500000000000e+06 4.594113464000000135e+02 1.480000000000000071e+01 5.740000000000000213e+00
5.573063129999999655e+05 7.133396500000000000e+06 4.588820190000000139e+02 2.310000000000000142e+01 6.155000000000000249e+00
5.572533750000000000e+05 7.133399500000000000e+06 4.576690674000000172e+02 2.289999999999999858e+01 6.144999999999999574e+00
5.571918750000000000e+05 7.133402000000000000e+06 4.561456603999999970e+02 1.900000000000000000e+01 5.950000000000000178e+00
5.571303750000000000e+05 7.133406500000000000e+06 4.547695922999999993e+02 5.299999999999999822e+00 5.264999999999999680e+00
5.570606250000000000e+05 7.133411000000000000e+06 4.533713683999999944e+02 -7.900000000000000355e+00 5.394999999999999574e+00
5.570088129999999655e+05 7.133414500000000000e+06 4.498254699999999957e+02 -9.500000000000000000e+00 5.474999999999999645e+00
5.569488129999999655e+05 7.133418500000000000e+06 4.520502930000000106e+02 -8.300000000000000711e+00 5.415000000000000036e+00
5.568980000000000000e+05 7.133420000000000000e+06 4.577249755999999934e+02 -7.000000000000000000e+00 5.349999999999999645e+00
5.568226250000000000e+05 7.133423000000000000e+06 4.649453735000000165e+02 -9.699999999999999289e+00 5.485000000000000320e+00
5.579446250000000000e+05 7.133221500000000000e+06 4.588012390000000096e+02 -4.200000000000000178e+00 5.209999999999999964e+00
5.578886879999999655e+05 7.133220500000000000e+06 4.574097899999999868e+02 -5.099999999999999645e+00 5.254999999999999893e+00
5.578245000000000000e+05 7.133220000000000000e+06 4.552058410999999865e+02 -7.400000000000000355e+00 5.370000000000000107e+00
5.577683129999999655e+05 7.133220500000000000e+06 4.537174987999999871e+02 -7.599999999999999645e+00 5.379999999999999893e+00
5.577118129999999655e+05 7.133220000000000000e+06 4.528049621999999772e+02 -5.700000000000000178e+00 5.285000000000000142e+00
5.576468750000000000e+05 7.133219000000000000e+06 4.528950500000000261e+02 -4.400000000000000355e+00 5.219999999999999751e+00
5.575731879999999655e+05 7.133217000000000000e+06 4.510212096999999858e+02 -4.000000000000000000e+00 5.200000000000000178e+00
5.574826250000000000e+05 7.133213500000000000e+06 4.500859985000000165e+02 -4.799999999999999822e+00 5.240000000000000213e+00
5.574246250000000000e+05 7.133212000000000000e+06 4.515762023999999997e+02 -4.700000000000000178e+00 5.235000000000000320e+00
5.573661879999999655e+05 7.133210500000000000e+06 4.502280883999999901e+02 -4.299999999999999822e+00 5.214999999999999858e+00
5.572905000000000000e+05 7.133209500000000000e+06 4.519324646000000030e+02 -1.800000000000000044e+00 5.089999999999999858e+00
5.572398129999999655e+05 7.133208000000000000e+06 4.530024414000000093e+02 -2.399999999999999911e+00 5.120000000000000107e+00
5.571891879999999655e+05 7.133207500000000000e+06 4.544243164000000093e+02 -1.800000000000000044e+00 5.089999999999999858e+00
5.571218750000000000e+05 7.133206500000000000e+06 4.567738646999999901e+02 -6.599999999999999645e+00 5.330000000000000071e+00
5.570715000000000000e+05 7.133206000000000000e+06 4.583690186000000040e+02 -8.500000000000000000e+00 5.424999999999999822e+00
5.570213129999999655e+05 7.133205500000000000e+06 4.609089966000000231e+02 -1.019999999999999929e+01 5.509999999999999787e+00
5.569628750000000000e+05 7.133204500000000000e+06 4.624603270999999722e+02 -1.190000000000000036e+01 5.594999999999999751e+00
5.568963750000000000e+05 7.133203500000000000e+06 4.635772704999999974e+02 -1.280000000000000071e+01 5.639999999999999680e+00
5.568215000000000000e+05 7.133202000000000000e+06 4.646427611999999954e+02 -1.340000000000000036e+01 5.669999999999999929e+00
5.567548750000000000e+05 7.133199500000000000e+06 4.660346984999999904e+02 -1.540000000000000036e+01 5.769999999999999574e+00
